Ano_Mês,T,carga,M,log_carga,lcg_1st_diff,PIB_constantes,log_PIBc,lPIBc_1diff,PRECIPITACAO,RAD_GLOBAL,TEMP_AR,VELOC_VENTO,PREC_ldiff,RAD__ldiff,TEMP_ldiff,VELO_ldiff
2005-05-01,60,44830.26526880289,M05,10.710638754348192,-0.04912824860327092,6977.8944057868475,8.850502489185512,-0.0051832762393342335,0.18117508912896596,1803.8641854362236,22.82000141652297,2.0901098651874497,0.14698395623806015,-0.1277954997360844,-0.045245179158699855,0.07520885668788824
2005-06-01,61,44835.330605540905,M06,10.710751737186126,0.00011298283793337305,7118.808296272974,8.870495616278447,0.01999312709293477,0.12700120422859637,1751.9951738141322,22.031902322505083,2.207569277348144,-0.35526733841624036,-0.02917589573334034,-0.035145897968702045,0.05467540405026272
2005-07-01,62,43777.35172041569,M07,10.686871878621725,-0.02387985856440089,7242.262930525721,8.887688996008107,0.017193379729659952,0.0713478104713583,2096.7588874347025,20.600713649716447,2.3928517721703035,-0.5766299122334395,0.17963752770690622,-0.06716579015338242,0.08059382902638468
2005-08-01,63,45493.64323251296,M08,10.725327886003267,0.038456007381542534,7367.098667799784,8.904779239806073,0.01709024379796631,0.08154355779538307,2173.5464203057163,22.572890612004933,2.57785350315661,0.13357067266045686,0.035967363072166414,0.09142393743790445,0.07447121238201748
2005-09-01,64,45409.41873193207,M09,10.723474823568143,-0.0018530624351242864,7131.8420566732275,8.872324833010557,-0.03245440679551592,0.1262699280607718,2252.5587618560835,22.62803051703292,2.7342491671257587,0.4372845727694257,0.0357066689373946,0.0024397702968119717,0.05889979349609942
2005-10-01,65,46422.10772811603,M10,10.745531084401158,0.022056260833014818,7389.297055342684,8.907787888354717,0.0354630553441595,0.14580236319625894,3250.506961535816,24.525900844544182,2.5890731184006706,0.14383012619733293,0.36674417478705035,0.08054031034028464,-0.05455692830765757
2005-11-01,66,46102.8355902648,M11,10.738629736643318,-0.00690134775783946,7567.626891474523,8.931634808706997,0.02384692035228042,0.20574088484163514,4083.57147374816,24.460254289785894,2.565925302554499,0.3443655085471986,0.22816099438204063,-0.0026802101073695184,-0.00898078700983751
2005-12-01,67,45988.52963170886,M12,10.736147288544482,-0.002482448098836798,7680.074293342621,8.94638449970725,0.014749691000252696,0.2557464587616408,3424.9772706807635,24.306425697354815,2.334490378792108,0.21756902178203186,-0.17587713132908434,-0.00630877897278781,-0.09452554120151513
2006-01-01,68,47700.08028224587,M01,10.772688359940968,0.03654107139648666,7153.147249409251,8.875307713582123,-0.07107678612512736,0.19148125949718778,3575.9526189445314,25.385990998329405,2.212598707639606,-0.2893966160531203,0.0431367720930389,0.043456738993561395,-0.05362590357899799
2006-02-01,69,48736.269669630274,M02,10.794178788953346,0.021490429012377632,6864.33038221019,8.83409377261584,-0.041213940966281726,0.22753955327721723,3485.890473933549,25.28091724973714,2.0551657680546533,0.1725341416397519,-0.02550807972056468,-0.004147634140555745,-0.07381120011229059
2006-03-01,70,49346.09255375082,M03,10.806613863484733,0.012435074531387258,7296.188189447521,8.895107324931324,0.06101355231548311,0.2771681719354499,3112.5627804967626,24.68330713916085,1.9062275891138578,0.1973003570275531,-0.11327709573892264,-0.023922661397185685,-0.07523030564087874
2006-04-01,71,46634.08702776508,M04,10.750087033994209,-0.05652682949052412,7088.507407222953,8.866230076520525,-0.028877248410799083,0.2109668773529437,2624.6897169928034,23.198037349465967,1.7877050102484593,-0.2729232990821788,-0.17048374602143657,-0.06205951274829813,-0.06419352471644157
2006-05-01,72,46027.62205486421,M05,10.736996974709156,-0.013090059285053357,7570.716384561231,8.932042976638359,0.0658129001178338,0.10449373269785403,2628.107568299999,21.10652670178782,1.8558075439120725,-0.7025740463604531,0.001301345398997178,-0.09448536307662314,0.03738725491692163
